DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
CRAFT_1000,CRAFT_1000_143,CCCNCc1ccc(CO)c(OCCCN[C@@H](O)c2ncn[nH]2)c1,-5.821,-6.7887907,-11.769305,-6.7887907,1.2696377,No_14_66,No_14_66_out,3.195
CRAFT_1000,CRAFT_1000_144,N[C@H](CNCC(=O)O)c1nncn1CCCO,-5.038,-5.9363256,-11.314901,-5.9363256,1.2567145,No_14_84,No_14_84_out,3.355
CRAFT_1000,CRAFT_1000_145,NCOCc1cccc(CCc2conc2[C@H](N)CNCC(=O)O)c1,-6.907,-6.7124567,-13.612152,-6.7124567,1.8516855,No_14_98,No_14_98_out,3.506
CRAFT_1000,CRAFT_1000_146,NCOCc1ncc(Nc2cc(-c3cc(=O)c3=O)ccc2O)cc1C(=O)CN,-6.848,-6.6612511,-11.818148,-6.6612511,2.0473738,No_1_675,No_1_675_out,3.159
CRAFT_1000,CRAFT_1000_147,NC(=O)CCCc1ccc(Nc2cc(-c3cc(=O)c3=O)ccc2O)cn1,-7.885,-6.5440736,-11.191142,-6.5440736,2.240057,No_2_138,No_2_138_out,2.619
CRAFT_1000,CRAFT_1000_148,NCCN(c1ccccc1)c1ccc([C@@H](N)O)c(NC(N)=O)c1,-7.813,-5.9444761,-12.367817,-5.9444761,3.4098313,No_2_474,No_2_474_out,3.112
CRAFT_1000,CRAFT_1000_149,[NH]c1cnc(Nc2ccccc2[C@@H](N)CCN)nc1NC(=O)CO,-6.485,-6.2400756,-13.769943,-6.2400756,2.0012257,No_2_593,No_2_593_out,3.495
CRAFT_1000,CRAFT_1000_150,[NH]c1cnc(NCC(=O)Oc2cccc3ccccc23)nc1NC(=O)CO,-7.67,-6.7831144,-10.480711,-6.7831144,2.4233828,No_3_252,No_3_252_out,2.791
CRAFT_1000,CRAFT_1000_151,CN(CN)Cc1cnc([C@@H](CNCCN)c2ccc(N)c(O)c2)[nH]1,-6.097,-6.3291025,-15.009559,-6.3291025,1.2954245,No_3_375,No_3_375_out,3.713
CRAFT_1000,CRAFT_1000_152,[NH]c1cnc(Nc2cc(N)ccc2C(=O)O)nc1NC(=O)CN,-6.51,-5.9674959,-10.869023,-5.9674959,2.7880843,No_3_439,No_3_439_out,2.881
CRAFT_1000,CRAFT_1000_153,N=C(N)Nc1cc([C@H](CCN)CCCNCN)ccc1N,-6.045,-6.0520949,-14.245372,-6.0520949,1.3740005,No_3_702,No_3_702_out,3.447
CRAFT_1000,CRAFT_1000_154,NCOCCc1ncc(Nc2cc(-c3cc(=O)c3=O)ccc2O)cc1CCO,-6.897,-6.5308843,-12.788638,-6.5308843,1.5375618,No_4_145,No_4_145_out,3.116
CRAFT_1000,CRAFT_1000_155,[NH]c1cnc(NCCCCCCO)nc1NC(=O)[C@@H](N)O,-6.073,-6.2165356,-11.14267,-6.2165356,1.8242282,No_4_241,No_4_241_out,3.552
CRAFT_1000,CRAFT_1000_156,C[C@@H](CCN)Cc1ncc(Nc2ccccc2O)cc1CNCCN,-6.075,-6.3874464,-14.537881,-6.3874464,2.5822513,No_4_256,No_4_256_out,3.168
CRAFT_1000,CRAFT_1000_157,CCC[C@](CCCNCN)(c1ccc(N)c(NC(=N)N)c1)c1n[nH]c(=O)[nH]1,-6.886,-6.4817266,-12.431263,-6.4817266,2.3224773,No_4_273,No_4_273_out,3.946
CRAFT_1000,CRAFT_1000_158,[NH]c1cnc(NC[C@@H](CO)CCN)nc1NC(=O)CN,-5.542,-6.1009874,-12.215736,-6.1009874,0.65059984,No_4_286,No_4_286_out,3.743
CRAFT_1000,CRAFT_1000_159,C[C@H]([NH])c1ccc(O)c(Nc2cncc(Oc3ccc(CO)cc3)c2)c1,-7.301,-6.5649924,-12.113461,-6.5649924,2.4742985,No_4_300,No_4_300_out,3.028
CRAFT_1000,CRAFT_1000_160,CC[N]c1ccc(-c2noc(CC(=O)CNC(=N)NCCN)n2)c(O)c1,-6.319,-6.9057407,-13.463006,-6.9057407,2.4363246,No_4_311,No_4_311_out,3.517
CRAFT_1000,CRAFT_1000_161,NCCNCc1cc(Nc2cc(CC(=O)O)ccc2O)cnc1CCOCN,-6.044,-6.7160997,-16.051804,-6.7160997,1.8798298,No_4_466,No_4_466_out,2.931
CRAFT_1000,CRAFT_1000_162,NCNCC(=O)Cc1cc(CCNCC(=O)O)c2n[nH]nc2c1,-6.543,-6.5586724,-13.362416,-6.5586724,2.5306489,No_4_582,No_4_582_out,3.127
CRAFT_1000,CRAFT_1000_163,CN[C@H](CO)c1cccc(C(=O)c2cncc(Nc3cc(CCCN)ccc3O)c2)c1,-7.863,-6.956275,-12.941932,-6.956275,1.2820996,No_5_106,No_5_106_out,3.052
CRAFT_1000,CRAFT_1000_164,NCCc1cc(Nc2cc(-c3cc(=O)c3=O)ccc2O)cnc1CCC(=O)O,-7.863,-6.956275,-12.941932,-6.956275,1.2820996,No_5_106,No_5_106_out,2.856
CRAFT_1000,CRAFT_1000_165,[NH]c1cnc(NCC[C@H](O)CCO)nc1NC(=O)CN,-5.229,-5.93365,-10.445146,-5.93365,1.7135768,No_5_107,No_5_107_out,3.624
CRAFT_1000,CRAFT_1000_166,CNC[C@H](CO)CNc1ncc([NH])c(NC(=O)CN)n1,-5.201,-6.1916604,-12.209636,-6.1916604,2.9050288,No_5_167,No_5_167_out,3.78
CRAFT_1000,CRAFT_1000_167,[NH]c1cnc(Nc2ccccc2CN)nc1NC(=O)[C@@H](N)O,-6.942,-6.0125952,-13.317742,-6.0125952,1.0520065,No_5_183,No_5_183_out,3.46
CRAFT_1000,CRAFT_1000_168,[NH]c1cnc(Nc2ccccc2CNCCO)nc1NC(=O)[C@@H](N)O,-6.948,-6.2669463,-11.99853,-6.2669463,1.4915583,No_5_199,No_5_199_out,3.456
CRAFT_1000,CRAFT_1000_169,C[C@@H](CO)C(=O)CCNc1ncc([NH])c(NC(=O)CN)n1,-5.645,-6.0922151,-9.9459639,-6.0922151,2.2746348,No_5_214,No_5_214_out,3.685
CRAFT_1000,CRAFT_1000_170,[NH]c1cnc(Nc2ccccc2CCN)nc1NC(=O)[C@@H](N)O,-6.906,-6.0758796,-13.115268,-6.0758796,1.4573672,No_5_259,No_5_259_out,3.46
CRAFT_1000,CRAFT_1000_171,[NH]c1cnc(NCC(=O)Oc2ccccc2)nc1NC(=O)CN,-6.643,-6.3758488,-11.993455,-6.3758488,0.91456431,No_5_327,No_5_327_out,2.775
CRAFT_1000,CRAFT_1000_172,NC(=O)NCC[N]c1ccc(-c2noc(CC(=O)CO)n2)c(O)c1,-7.0,-6.5739331,-11.99801,-6.5739331,1.2786655,No_5_367,No_5_367_out,3.27
CRAFT_1000,CRAFT_1000_173,[NH]c1cnc(Nc2ccccc2N=C(N)N)nc1NC(=O)[C@@H](N)O,-7.311,-6.3298326,-14.933156,-6.3298326,2.0953748,No_5_406,No_5_406_out,3.686
